"","X.x","album_ids","track","track_id","runtime","year","title","category","album","artist","large_image","med_image","small_image","X.y","lyrics"
"469",467,"1rVhockt4RAiZFaK3M3zPB","Sussudio - 2016 Remaster","4qM461TqtpnP4GLRIXwEnW",263106,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",467,"There's this girl that's been on my mind
All the time, Su-Sussudio
Now she don't even know my name
But I think she likes me just the same
Su-Sussudio

Oh, if she called me I'd be there
I'd come running anywhere
She's all I need, all my life
I feel so good if I just say the word
Su-Sussudio
Just say the word, oh
Su-Sussudio

Now I know that I'm too young
My love has just begun
Su-Sussudio
...

******* This Lyrics is NOT for Commercial use *******"
"470",468,"1rVhockt4RAiZFaK3M3zPB","Only You Know and I Know - 2016 Remaster","1qdJnY1FejnmAQNyJB1E48",261453,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",468,"You know we really only wanna hear
The things we like to say
So if I said to you please don't do it
You'd do it anyway
Sometimes I know we gotta be cruel
Be cruel to be kind
But when I ask you, what you see in me
You say our love is blind

Cos only you know and I know
The things we need to say
Only you know and I know
The things we need to say

Whenever I think I know you better
Better than I know myself
I open up, give you everything
...

******* This Lyrics is NOT for Commercial use *******"
"471",469,"1rVhockt4RAiZFaK3M3zPB","Long Long Way to Go - 2016 Remaster","3Z792UJsk8AzUTbbo4kxqN",262866,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",469,"While I sit here trying to think of things to say
Someone lies bleeding in a field somewhere
So it would seem we've still got a long long way to go
I've seen all I wanna see today
While I sit here trying to move you anyway I can
Someone's son lies dead in a gutter somewhere
And it would seem that we've still got a long long way to go
But I can't take it anymore
Turn it off if you want to
...

******* This Lyrics is NOT for Commercial use *******"
"472",470,"1rVhockt4RAiZFaK3M3zPB","I Don't Wanna Know - 2016 Remaster","5NUH412w03tW140zHvcsdO",255066,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",470,"It's over
Oh yes it's all over
And it's been a long time coming
Some say it's too long

She said it
And now she'll regret it
But if she'd ask anyone
I know they'll tell her to her face, that it's too late

'Cause I don't wanna know
No, I don't wanna know
She can cry all she wants
She's not gonna bring me back, no no

I don't wanna know
No I don't wanna know
She can try all she wants
It's not gonna get me back, oh oh, no no

...

******* This Lyrics is NOT for Commercial use *******"
"473",471,"1rVhockt4RAiZFaK3M3zPB","One More Night - 2016 Remaster","6fkvIT9KFKxO8poBeKfaEf",288973,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",471,"One more night, one more night
I've been trying ooh so long to let you know
Let you know how I feel
And if I stumble if I fall, just help me back
So I can make you see

Please give me one more night, give me one more night
One more night 'cause I can't wait forever
Give me just one more night, oh just one more night
Oh one more night 'cause I can't wait forever

I've been sitting here so long
Wasting time, just staring at the phone
...

******* This Lyrics is NOT for Commercial use *******"
"474",472,"1rVhockt4RAiZFaK3M3zPB","Don't Lose My Number - 2016 Remaster","2ZIzyHDYsXIHUojfr6bAbO",288546,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",472,"They came at night leaving fear behind
Shadows were on the ground

Nobody knew where to find him
No evidence was found
""I'm never coming back""
They heard him cry and I believe him

Well he never meant to do anything wrong
It's gonna get worse if he waits too long
Billy, Billy don't you lose my number
'Cause you're not anywhere that I can find you

Oh now Billy, Billy don't you lose my number
'Cause you're not anywhere that I can find you, oh no
Searching through the day and into the night
They wouldn't stop till they found him

They didn't know him and they didn't understand
They never asked him why
""Get out of my way""
...

******* This Lyrics is NOT for Commercial use *******"
"475",473,"1rVhockt4RAiZFaK3M3zPB","Who Said I Would - 2016 Remaster","6JrbcoCC9Zotanq4Or4nST",241786,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",473,"I know she knows she wants me, I hear it every day
And I know she knows she needs me, there ain't no other way
But she's got a heart, must be made of stone
'Cos when I tell her that she'll miss me when I'm gone, she says
Who said I would (who said I would)
Now she knows it ain't easy, for a simple boy like me
She filled me full of lovin', oh, baby set me free
But she's got a heart, must be made of stone
'Cos when I tell her that she'll miss me when I'm gone, she says
Who said I would (who said I would), who said I would
Tell me who said I would (who said I would), who said I would
...

******* This Lyrics is NOT for Commercial use *******"
"476",474,"1rVhockt4RAiZFaK3M3zPB","Doesn't Anybody Stay Together Anymore - 2016 Remaster","1UpmVez0EGjEVT2fOnJZ4z",258600,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",474,"You keep on walking so you don't fall down
It's the same old story
You keep on hiding so you can't be found
It's the same old story

Oh, but I know you, you're the one who ran
You know why, it's because you can, oh
But it's alright, 'cause I don't mind
I'm just trying to help
But I wonder why, doesn't anybody stay together anymore
I wonder why, doesn't anybody stay together anymore

My friends keep falling and they can't get up
It's the same old story
Well, one says white and the other one black
It's the same old story
...

******* This Lyrics is NOT for Commercial use *******"
"477",475,"1rVhockt4RAiZFaK3M3zPB","Inside Out - 2016 Remaster","58gTIXqsg6sVmAscK3LpKx",315893,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",475,"Inside out, ooh you got me inside out
Oh inside out, oh-oh inside out

Now everybody keeps on telling me how to be
Everybody tells me do what they say
Ooh I'll help myself it's up to me and no-one else
But till I'm ready just keep out of my way

Inside out, ooh you got me inside out
Oh inside out, oh-oh inside out

Now everybody's got me turning round, up and down
And here I am going out of my mind
...

******* This Lyrics is NOT for Commercial use *******"
"478",476,"1rVhockt4RAiZFaK3M3zPB","Take Me Home - 2016 Remaster","2s6wCS3vDZFPY9NOTlPXJZ",353573,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",476,"Take that look of worry
I'm an ordinary man
They don't tell me nothin'
So I find out all I can

There's a fire that's been burnin'
Right outside my door

I can't see but I feel it
And it helps to keep me warm
So I, I don't mind
No I, I don't mind

Seems so long I've been waitin'
Still don't know what for
There's no point escaping

I don't worry anymore
I can't come out to find you
I don't like to go outside
They can't turn off my feelings
Like they're turnin' off the light

But I, I don't mind

No I, I don't mind
Oh I, I don't mind
...

******* This Lyrics is NOT for Commercial use *******"
"479",477,"1rVhockt4RAiZFaK3M3zPB","We Said Hello Goodbye - 2016 Remaster","5KvxULNXi0YofO91RtrHsU",261253,1985,"28th Annual GRAMMY Awards  (1985)","Album Of The Year","No Jacket Required","Phil Collins","https://i.scdn.co/image/ab67616d0000b27379553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d00001e0279553c4dcec1846d3a5c49ab","https://i.scdn.co/image/ab67616d0000485179553c4dcec1846d3a5c49ab",477,"We said goodbye to a dear old friend
And we packed our bags and left feeling sad
It's the only way

We said hello as we turned the key
A new roof over our heads, gave a smile
It's the only way, only way

Turn your head, don't look back
Set your sails for a new horizon
Don't turn around, don't look down

...

******* This Lyrics is NOT for Commercial use *******"
"480",478,"3alZBOvPaK3hgMEEymw4Yr","Can't Slow Down","0sg6aYZ955rNFb10YFn1nA",283373,1984,"27th Annual GRAMMY Awards  (1984)","Album Of The Year","Can't Slow Down","Lionel Richie","https://i.scdn.co/image/ab67616d0000b2737ebe4ccb79ca0dc76356b9bb","https://i.scdn.co/image/ab67616d00001e027ebe4ccb79ca0dc76356b9bb","https://i.scdn.co/image/ab67616d000048517ebe4ccb79ca0dc76356b9bb",478,"I know what's on your mind
You feel you're wasting time
Wanna talk about it
You feel there's something wrong
Don't feel like holding on
You better think about it
You say you jest can't see
Don't lay that hurt on me
What I'm trying baby
Got something on my mind
Something I've got to find
I'm on the move baby

You see I (can't slow down)
Got to keep movin' baby
(Can't slow down)
No I (can't slow down)
Oh (can't slow down)
Got to keep movin' on, oh baby

I'm out here on the run
Trying to get things done
Can you hear me baby
You think my love's nowhere
You think I just don't care
...

******* This Lyrics is NOT for Commercial use *******"
"481",479,"3alZBOvPaK3hgMEEymw4Yr","All Night Long (All Night)","28uI9fFNHCelCuLS613SVi",385693,1984,"27th Annual GRAMMY Awards  (1984)","Album Of The Year","Can't Slow Down","Lionel Richie","https://i.scdn.co/image/ab67616d0000b2737ebe4ccb79ca0dc76356b9bb","https://i.scdn.co/image/ab67616d00001e027ebe4ccb79ca0dc76356b9bb","https://i.scdn.co/image/ab67616d000048517ebe4ccb79ca0dc76356b9bb",479,"Well, my friends, the time has come
Raise the roof and have some fun
Throw away the work to be done
Let the music play on (play on, play on)
Everybody sing, everybody dance
Lose yourself in wild romance

We're going to party, karamu, fiesta, forever
Come on and sing along
We're going to party, karamu, fiesta, forever
Come on and sing along

All night long (all night), all night (all night)
All night long (all night), all night (all night)
All night long (all night), all night (all night)
All night long (all night), oh, yeah (all night)

People dancing all in the street
See the rhythm all in their feet
Life is good, wild and sweet
...

******* This Lyrics is NOT for Commercial use *******"
"482",480,"3alZBOvPaK3hgMEEymw4Yr","Penny Lover","4J13x9ukE3h3wqwHcAJB0Y",335173,1984,"27th Annual GRAMMY Awards  (1984)","Album Of The Year","Can't Slow Down","Lionel Richie","https://i.scdn.co/image/ab67616d0000b2737ebe4ccb79ca0dc76356b9bb","https://i.scdn.co/image/ab67616d00001e027ebe4ccb79ca0dc76356b9bb","https://i.scdn.co/image/ab67616d000048517ebe4ccb79ca0dc76356b9bb",480,"Penny lover, don't walk on by
Penny lover, don't you make me cry
Can't you see girl who my heart's beating for?
You're the only girl that I adore

The first time I saw you
Oh, you looked so fine
And I had a feeling
One day you'd be mine

Honey you came along and captured my heart
Now my love is somewhere lost in your kiss
When I'm all alone it's you that I miss
Girl a love like yours is hard to resist
Oh, Oh, Ooh, Ooh, Oh

Penny lover, my love's on fire
Penny lover, you're my one desire
Tell me baby could this be true
That I could need someone, like I need you

Nights warm and tender
...

******* This Lyrics is NOT for Commercial use *******"
